codigo_contrato,codigo_expediente,proveedor,titulo_contrato,descripcion,contract_type,work_category_id,tipo_contratacion,tipo_expediente,importe,moneda,fecha,fecha_fin,project_code,ff_fecha_inicio,ff_fecha_fin
1641376,1297001,Govyndaya Desarrollo Inmobiliario Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-22 04:59:00.000000 +00:00,tender_1167818,2017-02-15,2017-04-22
1628971,1296657,Govyndaya Desarrollo Inmobiliario Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-03 04:59:00.000000 +00:00,tender_1167486,2017-02-15,2017-05-03
1683215,1297354,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1168157,2017-02-15,2017-05-04
1353982,1295450,Javier Adrian Murillo Gonza,Servicio de Soporte Al Sistema Open Journal System y Al Open Monograph Press.,Servicio de Soporte Al Sistema Open Journal System y Al Open Monograph Press.,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,153879.3,MXN,2017-02-15 17:00:00.000000 +00:00,2018-01-01 01:00:00.000000 +00:00,tender_1166318,2017-02-15,2018-01-01
1610874,1296886,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos.,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-28 04:59:00.000000 +00:00,tender_1167706,2017-02-15,2017-04-28
1610887,1296892,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos.,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-25 04:59:00.000000 +00:00,tender_1167710,2017-02-15,2017-04-25
1610954,1296911,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos.,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-20 04:59:00.000000 +00:00,tender_1167730,2017-02-15,2017-04-20
1611006,1296916,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos.,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-28 04:59:00.000000 +00:00,tender_1167735,2017-02-15,2017-04-28
1533434,1296963,Valpo Valuacion Profesional Organizada Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos.,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-02 04:59:00.000000 +00:00,tender_1167783,2017-02-15,2017-05-02
1533549,1296969,Valpo Valuacion Profesional Organizada Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos.,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-03 04:59:00.000000 +00:00,tender_1167788,2017-02-15,2017-05-03
1533470,1297009,Valpo Valuacion Profesional Organizada Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos.,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-15 04:59:00.000000 +00:00,tender_1167827,2017-02-15,2017-04-15
1533474,1297019,Valpo Valuacion Profesional Organizada Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos.,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-03 04:59:00.000000 +00:00,tender_1167835,2017-02-15,2017-05-03
1533452,1297106,Valpo Valuacion Profesional Organizada Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos.,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-02 04:59:00.000000 +00:00,tender_1167917,2017-02-15,2017-05-02
1683200,1297344,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-20 04:59:00.000000 +00:00,tender_1168148,2017-02-15,2017-04-20
1685014,1299692,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-22 04:59:00.000000 +00:00,tender_1170422,2017-02-15,2017-04-22
1685021,1299703,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-22 04:59:00.000000 +00:00,tender_1170430,2017-02-15,2017-04-22
1644332,1296270,Govyndaya Desarrollo Inmobiliario Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1167112,2017-02-15,2017-04-29
1354488,1296185,Solandserv Sa de Cv,Mantenimiento Preventivo y Correctivo Al Conmutador Telefonico Avaya/Nortel Bcm4,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,27300.0,MXN,2017-02-15 18:00:00.000000 +00:00,2018-01-01 05:59:00.000000 +00:00,tender_1167115,2017-02-15,2018-01-01
1715736,1296277,Alenca Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-10 04:59:00.000000 +00:00,tender_1167119,2017-02-15,2017-05-10
1529154,1296315,Alenca Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-17 04:59:00.000000 +00:00,tender_1167157,2017-02-15,2017-05-17
1715669,1296369,Alenca Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-10 04:59:00.000000 +00:00,tender_1167208,2017-02-15,2017-05-10
1529158,1296373,Alenca Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-13 04:59:00.000000 +00:00,tender_1167211,2017-02-15,2017-05-13
1636356,1296448,Parametrix Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-20 04:59:00.000000 +00:00,tender_1167282,2017-02-15,2017-04-20
1529132,1296451,Alenca Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-17 04:59:00.000000 +00:00,tender_1167287,2017-02-15,2017-05-17
1715917,1296466,Alenca Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-10 04:59:00.000000 +00:00,tender_1167301,2017-02-15,2017-05-10
1615331,1296482,Govyndaya Desarrollo Inmobiliario Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1167317,2017-02-15,2017-04-29
1715904,1296488,Alenca Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-10 04:59:00.000000 +00:00,tender_1167324,2017-02-15,2017-05-10
1708715,1296490,Celeste Valuaciones Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-07 04:59:00.000000 +00:00,tender_1167327,2017-02-15,2017-04-07
1642313,1296495,Govyndaya Desarrollo Inmobiliario Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1167330,2017-02-15,2017-04-29
1615322,1296502,Govyndaya Desarrollo Inmobiliario Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1167336,2017-02-15,2017-04-29
1529224,1296506,Alenca Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-17 04:59:00.000000 +00:00,tender_1167341,2017-02-15,2017-05-17
1615316,1296509,Govyndaya Desarrollo Inmobiliario Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1167345,2017-02-15,2017-04-29
1661711,1296511,Parametrix Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1167347,2017-02-15,2017-04-29
1347350,1290555,Gloria Estefany Maya Valdez,Registro Fotográfico,Producción y Registro Fotográfico de Las Exposiciones 2017.,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,88160.0,MXN,2017-02-15 17:00:00.000000 +00:00,2018-01-01 02:00:00.000000 +00:00,tender_1161784,2017-02-15,2018-01-01
1373077,1283823,Proactiva Medio Ambiente Setasa Sa de Cv,Servicio de Recoleccion de Basura,Servicio de Recoleccion de Basura,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,178658.47,MXN,2017-02-15 06:00:00.000000 +00:00,2018-01-01 05:59:00.000000 +00:00,tender_1155472,2017-02-15,2018-01-01
1641310,1297010,Govyndaya Desarrollo Inmobiliario Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-28 04:59:00.000000 +00:00,tender_1167828,2017-02-15,2017-04-28
1529205,1297013,Alenca Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-17 04:59:00.000000 +00:00,tender_1167831,2017-02-15,2017-05-17
1616248,1297083,Govyndaya Desarrollo Inmobiliario Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1167900,2017-02-15,2017-04-29
1697107,1297126,Alenca Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-03 04:59:00.000000 +00:00,tender_1167940,2017-02-15,2017-05-03
1636234,1297159,Parametrix Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-25 04:59:00.000000 +00:00,tender_1167969,2017-02-15,2017-04-25
1702918,1297248,Parametrix Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-15 04:59:00.000000 +00:00,tender_1168055,2017-02-15,2017-04-15
1640484,1297252,Govyndaya Desarrollo Inmobiliario Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1168058,2017-02-15,2017-04-29
1636287,1297271,Parametrix Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-19 04:59:00.000000 +00:00,tender_1168078,2017-02-15,2017-04-19
1675222,1297283,Parametrix Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-14 04:59:00.000000 +00:00,tender_1168087,2017-02-15,2017-04-14
1640505,1297290,Govyndaya Desarrollo Inmobiliario Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-28 04:59:00.000000 +00:00,tender_1168092,2017-02-15,2017-04-28
1616357,1297359,Govyndaya Desarrollo Inmobiliario Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-05 04:59:00.000000 +00:00,tender_1168161,2017-02-15,2017-05-05
1640898,1297370,Govyndaya Desarrollo Inmobiliario Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1168170,2017-02-15,2017-04-29
1350356,1292410,Carlos Alberto Cruz Hernández,"Servicios Profesionales, Científicos y Técnicos Integrales",Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,180000.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-10-01 04:59:00.000000 +00:00,tender_1163493,2017-02-15,2017-10-01
1705418,1300863,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-13 04:59:00.000000 +00:00,tender_1171559,2017-02-15,2017-04-13
1583467,1300967,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1171659,2017-02-15,2017-04-29
1537154,1300969,Grupo Avaluo Sc,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-20 04:59:00.000000 +00:00,tender_1171661,2017-02-15,2017-04-20
1588917,1301005,Analisis Economicos Profesionales Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-25 04:59:00.000000 +00:00,tender_1171699,2017-02-15,2017-04-25
1588925,1301010,Analisis Economicos Profesionales Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-03 04:59:00.000000 +00:00,tender_1171705,2017-02-15,2017-05-03
1589004,1301042,Analisis Economicos Profesionales Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-25 04:59:00.000000 +00:00,tender_1171734,2017-02-15,2017-04-25
1533666,1301058,Grupo Valenzuela Porchas Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-20 04:59:00.000000 +00:00,tender_1171748,2017-02-15,2017-04-20
1533651,1301062,Grupo Valenzuela Porchas Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-20 04:59:00.000000 +00:00,tender_1171750,2017-02-15,2017-04-20
1533647,1301065,Grupo Valenzuela Porchas Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-20 04:59:00.000000 +00:00,tender_1171754,2017-02-15,2017-04-20
1583208,1301073,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-15 04:59:00.000000 +00:00,tender_1171762,2017-02-15,2017-04-15
1589029,1301084,Analisis Economicos Profesionales Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1171772,2017-02-15,2017-04-29
1588939,1301095,Analisis Economicos Profesionales Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1171784,2017-02-15,2017-04-29
1533432,1301485,Valpo Valuacion Profesional Organizada Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-07 04:59:00.000000 +00:00,tender_1172158,2017-02-15,2017-04-07
1528524,1301486,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-13 04:59:00.000000 +00:00,tender_1172161,2017-02-15,2017-05-13
1528518,1301490,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-13 04:59:00.000000 +00:00,tender_1172165,2017-02-15,2017-05-13
1533363,1301500,Valpo Valuacion Profesional Organizada Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-13 04:59:00.000000 +00:00,tender_1172173,2017-02-15,2017-04-13
1533327,1301506,Valpo Valuacion Profesional Organizada Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-07 04:59:00.000000 +00:00,tender_1172179,2017-02-15,2017-04-07
1533703,1301514,Valpo Valuacion Profesional Organizada Sa de Cv,Servicios Profecionales Para la Elaboracion de Avaluos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-20 04:59:00.000000 +00:00,tender_1172187,2017-02-15,2017-04-20
1693936,1301513,Parametrix Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-29 04:59:00.000000 +00:00,tender_1172188,2017-02-15,2017-04-29
1685034,1299720,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1170446,2017-02-15,2017-05-04
1685046,1299729,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1170449,2017-02-15,2017-05-04
1685052,1299734,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1170457,2017-02-15,2017-05-04
1685061,1299739,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1170465,2017-02-15,2017-05-04
1684358,1299874,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-03 04:59:00.000000 +00:00,tender_1170598,2017-02-15,2017-05-03
